34	Ecuadorian Amazon & Galápagos	Ecuador	Navigate pristine rainforest then meet giant tortoises and blue-footed boobies on evolution's islands.	Amazon rainforest and Galápagos islands combo adventure	https://images.unsplash.com/photo-1440342359743-84fcb8c21f21?ixlib=rb-4.0.3&auto=format&fit=crop&w=1200&q=80	4599.00	12	11240.70	4.90	345	4	true	[""Amazon jungle lodges"",""Galápagos wildlife cruises"",""Giant tortoise encounters"",""Snorkeling with sea lions"",""Indigenous community visits""]	[{""day"":1,""title"":""Amazon Arrival"",""description"":""Fly to Quito, transfer to Amazon lodge, evening wildlife sounds tour""},{""day"":2,""title"":""Rainforest Exploration"",""description"":""Canopy walk, exotic bird watching, and medicinal plant discovery with indigenous guides""},{""day"":3,""title"":""River Journey"",""description"":""Navigate winding Amazon tributaries, search for pink river dolphins and jaguars""},{""day"":4,""title"":""Cultural Immersion"",""description"":""Visit indigenous communities, learn traditional crafts and sustainable living practices""},{""day"":5,""title"":""Galápagos Transfer"",""description"":""Fly to Galápagos Islands, settle into research station accommodation""},{""day"":6,""title"":""Giant Tortoise Encounter"",""description"":""Walk among ancient giant tortoises, observe their natural behaviors and conservation efforts""},{""day"":7,""title"":""Marine Life Discovery"",""description"":""Snorkel with sea lions, marine iguanas, and tropical fish in pristine waters""},{""day"":8,""title"":""Evolution Studies"",""description"":""Follow Darwin's footsteps, study unique finches and blue-footed boobies""},{""day"":9,""title"":""Volcanic Landscapes"",""description"":""Explore dramatic volcanic formations that shaped these enchanted islands""},{""day"":10,""title"":""Departure"",""description"":""Final wildlife observations and transfer back to mainland Ecuador""}]	""2025-06-11T08:58:12.434Z""	""2025-06-11T08:58:12.434Z""	\N	0	\N	\N	percentage	\N	false	\N	\N	0	0	\N
27	Angkor Wat Temple Complex	Cambodia	Explore Cambodia's jungle-wrapped temples and witness sunrise over Angkor Wat's ancient spires.	Discover the ancient temples of Angkor Wat	https://images.unsplash.com/photo-1528181304800-259b08848526?ixlib=rb-4.0.3&auto=format&fit=crop&w=1200&q=80	1899.00	6	10240.25	4.70	634	6	true	[""Angkor Wat sunrise"",""Temple complex tours"",""Khmer cultural shows"",""Traditional crafts workshops"",""Floating village visit""]	[{""day"":1,""title"":""Siem Reap Arrival & Orientation"",""description"":""Arrive in gateway city, temple pass collection, sunset viewing from Phnom Bakheng hill temple, traditional Apsara dance show""},{""day"":2,""title"":""Angkor Wat Sunrise Spectacular"",""description"":""Pre-dawn departure for iconic sunrise, explore main temple complex with expert guide, afternoon at Angkor Thom and Bayon""},{""day"":3,""title"":""Ta Prohm Jungle Temple"",""description"":""Discover tree-root covered Ta Prohm temple, Banteay Srei pink sandstone carvings, local village bicycle tour""},{""day"":4,""title"":""Remote Temple Discovery"",""description"":""Journey to Beng Mealea overgrown temple, Koh Ker pyramid temple complex, authentic Khmer countryside experience""},{""day"":5,""title"":""Floating Village & Culture"",""description"":""Tonle Sap Lake floating village visit, traditional fishing techniques, Artisans dAngkor silk weaving workshop""},{""day"":6,""title"":""Temple Farewell"",""description"":""Final sunrise at lesser-known temple, Siem Reap old market exploration, departure with deep cultural understanding""}]	""2025-06-11T08:58:12.434Z""	""2025-06-11T08:58:12.434Z""	\N	0	\N	\N	percentage	\N	false	\N	\N	0	0	\N
23	Vietnam Motorbike Journey	Vietnam	Wind through Ha Long Bay's limestone towers and navigate Hanoi's bustling streets by motorbike.	Motorbike adventure through diverse Vietnam	https://images.unsplash.com/photo-1559592413-7cec4d0cae2b?ixlib=rb-4.0.3&auto=format&fit=crop&w=1200&q=80	2499.00	12	10840.70	4.70	623	2	true	[""Motorbike touring"",""Ha Long Bay cruise"",""Street food tours"",""Floating markets"",""Traditional cooking classes""]	[{""day"":1,""title"":""Hanoi Old Quarter Discovery"",""description"":""Arrive in Vietnamese capital, explore ancient Old Quarter streets, street food tour with pho and banh mi, traditional water puppet show""},{""day"":2,""title"":""Ha Long Bay Cruise"",""description"":""Drive to Ha Long Bay, board traditional junk boat, cruise among limestone karsts, cave exploration and kayaking""},{""day"":3,""title"":""Motorbike Adventure Begins"",""description"":""Return to Hanoi, motorcycle safety briefing, first ride through Red River Delta, overnight in mountain village""},{""day"":4,""title"":""Sapa Mountain Tribes"",""description"":""Ride to Sapa, meet Hmong and Red Dao ethnic minorities, trek through terraced rice fields, homestay experience""},{""day"":5,""title"":""Northwest Loop Journey"",""description"":""Challenging mountain passes riding, visit weekly ethnic markets, experience traditional hill tribe culture""},{""day"":6,""title"":""Mai Chau Valley"",""description"":""Ride through stunning valley landscapes, White Thai village visit, traditional stilt house accommodation""},{""day"":7,""title"":""Hoi An Ancient Town"",""description"":""Fly to central Vietnam, explore UNESCO World Heritage ancient town, lantern festival participation, tailor shopping""},{""day"":8,""title"":""My Son Sanctuary"",""description"":""Visit ancient Cham temple complex, learn about Cham civilization, traditional cooking class in Hoi An""},{""day"":9,""title"":""Hue Imperial City"",""description"":""Train to former royal capital, explore Imperial Citadel, royal tombs visit, dragon boat cruise on Perfume River""},{""day"":10,""title"":""DMZ Historical Tour"",""description"":""Visit Demilitarized Zone, Vinh Moc tunnels, learn about Vietnam War history, cross Ben Hai River""},{""day"":11,""title"":""Ho Chi Minh City"",""description"":""Fly to southern Vietnam, Cu Chi tunnels exploration, bustling Ben Thanh Market, rooftop city views""},{""day"":12,""title"":""Mekong Delta Farewell"",""description"":""Day trip to Mekong Delta, floating markets visit, traditional boat rides, farewell dinner with live music""}]	""2025-06-11T08:57:33.495Z""	""2025-06-11T08:57:33.495Z""	\N	0	\N	\N	percentage	\N	false	\N	\N	0	0	\N
13	Pyramids & Nile Journey	Egypt	Uncover pharaoh mysteries at Giza's pyramids and cruise the legendary Nile to ancient temples.	Discover ancient Egypt along the historic Nile	https://images.unsplash.com/photo-1568322445389-f64ac2515020?ixlib=rb-4.0.3&auto=format&fit=crop&w=1200&q=80	2299.00	8	6420.30	4.40	523	6	true	[""Pyramid tours"",""Nile river cruise"",""Valley of the Kings"",""Egyptian museum"",""Traditional felucca sailing""]	[{""day"":1,""title"":""Cairo Arrival & Giza Complex"",""description"":""Arrive in Cairo, visit Great Pyramid of Giza and Sphinx, camel ride at sunset, traditional Egyptian dinner with belly dancing""},{""day"":2,""title"":""Egyptian Museum & Khan El-Khalili"",""description"":""Explore world-renowned Egyptian Museum, see Tutankhamun treasures, afternoon shopping in ancient Khan El-Khalili bazaar""},{""day"":3,""title"":""Nile Cruise Begins"",""description"":""Fly to Aswan, board luxury Nile cruise ship, visit Philae Temple on Agilkia Island, Nubian village cultural experience""},{""day"":4,""title"":""Abu Simbel Majesty"",""description"":""Early morning trip to Abu Simbel temples, marvel at Ramesses II colossal statues, return for afternoon sailing""},{""day"":5,""title"":""Kom Ombo & Edfu Temples"",""description"":""Morning at unique double temple of Kom Ombo, afternoon at well-preserved Edfu Temple dedicated to Horus""},{""day"":6,""title"":""Luxor West Bank"",""description"":""Valley of the Kings tomb exploration, Queen Hatshepsut mortuary temple, Colossi of Memnon statues""},{""day"":7,""title"":""Luxor East Bank"",""description"":""Karnak Temple complex morning tour, Luxor Temple afternoon visit, traditional felucca sailing at sunset""},{""day"":8,""title"":""Cairo Farewell"",""description"":""Return to Cairo, visit Coptic Quarter and Islamic Cairo, final papyrus workshop, departure with ancient memories""}]	""2025-06-11T08:56:54.878Z""	""2025-06-11T08:56:54.878Z""	\N	0	\N	\N	percentage	\N	false	\N	\N	0	0	\N
10	Amazon Rainforest Expedition	Brazil	Navigate the world's mightiest river, spot jaguars and pink dolphins in Earth's green lungs.	Explore the lungs of the Earth in the Amazon	https://images.unsplash.com/photo-1540979388789-6cee28a1cdc9?ixlib=rb-4.0.3&auto=format&fit=crop&w=1200&q=80	2799.00	9	9850.60	4.60	298	6	true	[""Canopy walks"",""Wildlife spotting"",""Indigenous village visit"",""River cruising"",""Night jungle sounds tour""]	[{""day"":1,""title"":""Manaus Arrival"",""description"":""Boat transfer to lodge""},{""day"":2,""title"":""Canopy Adventure"",""description"":""Treetop walks and wildlife observation""}]	""2025-06-11T08:56:54.878Z""	""2025-06-11T08:56:54.878Z""	\N	0	\N	\N	percentage	\N	false	\N	\N	0	0	\N
12	Fjord Explorer	Norway	Cruise Norway's dramatic fjords past cascading waterfalls and towering cliffs carved by ancient glaciers.	Cruise through Norway's majestic fjords	https://images.unsplash.com/photo-1469474968028-56623f02e42e?ixlib=rb-4.0.3&auto=format&fit=crop&w=1200&q=80	3599.00	8	1820.45	4.80	678	4	true	[""Fjord cruising"",""Waterfall viewing"",""Bergen fish market"",""Midnight sun experience"",""Viking museum visit""]	[{""day"":1,""title"":""Bergen Arrival"",""description"":""Colorful wooden houses tour""},{""day"":2,""title"":""Geiranger Fjord"",""description"":""Scenic cruise and waterfalls""}]	""2025-06-11T08:56:54.878Z""	""2025-06-11T08:56:54.878Z""	\N	0	\N	\N	percentage	\N	false	\N	\N	0	0	\N
29	Colombian Coffee Triangle	Colombia	Tour coffee plantations in Andes foothills, explore colorful colonial towns, and taste world's finest beans.	Explore Colombia's world-famous coffee region	https://images.unsplash.com/photo-1495474472287-4d71bcdd2085?ixlib=rb-4.0.3&auto=format&fit=crop&w=1200&q=80	2199.00	7	8540.75	4.50	423	6	true	[""Coffee plantation tours"",""Colonial town visits"",""Salsa dancing lessons"",""Cocora Valley palm trees"",""Traditional hacienda stays""]	[{""day"":1,""title"":""Bogotá to Coffee Region"",""description"":""Introduction to coffee culture""},{""day"":2,""title"":""Plantation Experience"",""description"":""Bean to cup journey""}]	""2025-06-11T08:58:12.434Z""	""2025-06-11T08:58:12.434Z""	\N	0	\N	\N	percentage	\N	false	\N	\N	0	0	\N
30	Cappadocia Balloon Adventure	Turkey	Float over Turkey's fairy chimneys at sunrise and explore underground cities carved from volcanic rock.	Hot air balloon flights over surreal landscapes	https://images.unsplash.com/photo-1541432901042-2d8bd64b4a9b?ixlib=rb-4.0.3&auto=format&fit=crop&w=1200&q=80	2699.00	5	3240.60	4.80	789	4	true	[""Hot air balloon rides"",""Underground city tours"",""Cave hotel stays"",""Pottery workshops"",""Traditional Turkish baths""]	[{""day"":1,""title"":""Istanbul to Cappadocia"",""description"":""Flight to Kayseri, transfer to Goreme, fairy chimney landscape orientation, underground city of Derinkuyu exploration""},{""day"":2,""title"":""Hot Air Balloon Dawn"",""description"":""Pre-sunrise balloon flight over volcanic landscape, champagne breakfast in the sky, pottery workshop in Avanos""},{""day"":3,""title"":""Open Air Museum & Valleys"",""description"":""Goreme Open Air Museum rock churches, Red and Rose Valley hiking, pigeon houses carved in cliffs""},{""day"":4,""title"":""Kaymakli Underground City"",""description"":""Explore eight-level underground city, traditional Turkish carpet weaving demonstration, Uchisar Castle sunset""},{""day"":5,""title"":""Ihlara Valley Trek"",""description"":""14km canyon hike along Melendiz River, Byzantine rock churches, traditional village lunch, farewell Turkish bath""}]	""2025-06-11T08:58:12.434Z""	""2025-06-11T08:58:12.434Z""	\N	0	\N	\N	percentage	\N	false	\N	\N	0	0	\N
8	Great Wall Adventure	China	Walk China's ancient wonder through mountain passes and explore Beijing's Forbidden City.	Explore the Great Wall and ancient Chinese heritage	https://images.unsplash.com/photo-1508804185872-d7badad00f7d?ixlib=rb-4.0.3&auto=format&fit=crop&w=1200&q=80	1899.00	8	8950.75	4.70	567	6	true	[""Great Wall hiking"",""Forbidden City tour"",""Traditional tea ceremony"",""Peking duck dinner"",""Temple visits""]	[{""day"":1,""title"":""Beijing Arrival & Forbidden City"",""description"":""Arrive in Chinese capital, explore Forbidden City imperial palace complex, traditional Peking duck dinner in historic hutong""},{""day"":2,""title"":""Great Wall at Mutianyu"",""description"":""Visit less crowded Mutianyu section, cable car to wall, hiking along ancient fortifications, toboggan descent""},{""day"":3,""title"":""Temple of Heaven & Summer Palace"",""description"":""Morning tai chi at Temple of Heaven, afternoon at Summer Palace with imperial gardens, traditional Chinese tea ceremony""},{""day"":4,""title"":""Great Wall Camping"",""description"":""Overnight camping on Jinshanling section, sunset and sunrise on the wall, stargazing from ancient watchtowers""},{""day"":5,""title"":""Juyongguan Pass"",""description"":""Explore strategic mountain pass section, visit Ming Tombs, traditional Chinese medicine workshop""},{""day"":6,""title"":""Local Culture Immersion"",""description"":""Hutong bicycle tour, dumpling making class, Chinese calligraphy lessons, acrobatic show performance""},{""day"":7,""title"":""Badaling & Markets"",""description"":""Visit restored Badaling section, experience crowds at most famous wall area, souvenir shopping at Silk Market""},{""day"":8,""title"":""Departure"",""description"":""Final wall photography, traditional Chinese breakfast, departure with Great Wall certificate and lifetime memories""}]	""2025-06-11T08:56:54.878Z""	""2025-06-11T08:56:54.878Z""	2799.00	25	Hot Deal	""2024-08-30T23:59:59.000Z""	percentage	\N	false	\N	\N	0	0	\N
28	Bali Cultural Immersion	Indonesia	Discover Hindu temples amid emerald rice terraces, learn traditional crafts, and surf world-class breaks.	Immerse in Bali's rich spiritual and cultural heritage	https://images.unsplash.com/photo-1537953773345-d172ccf13cf1?ixlib=rb-4.0.3&auto=format&fit=crop&w=1200&q=80	2299.00	8	12840.50	4.60	567	4	true	[""Temple ceremonies"",""Rice terrace walks"",""Traditional dance shows"",""Cooking classes"",""Volcano sunrise trek""]	[{""day"":1,""title"":""Denpasar to Ubud Cultural Heart"",""description"":""Arrive in Bali, transfer to Ubud through rice terraces, traditional Balinese welcome ceremony, evening gamelan music performance""},{""day"":2,""title"":""Sacred Temple Circuit"",""description"":""Visit Tirta Empul holy water temple, Gunung Kawi ancient rock temples, participate in purification ritual, traditional weaving workshop""},{""day"":3,""title"":""Rice Terrace & Volcano"",""description"":""Sunrise at Jatiluwih UNESCO rice terraces, visit traditional village, Mount Batur volcano trek preparation, hot spring relaxation""},{""day"":4,""title"":""Mount Batur Sunrise Trek"",""description"":""Pre-dawn volcano climb, sunrise breakfast on crater rim, visit traditional Balinese coffee plantation, silver jewelry workshop""},{""day"":5,""title"":""East Bali Water Palaces"",""description"":""Explore Tirta Gangga water palace, Ujung floating palace, traditional salt farming, snorkeling at Virgin Beach""},{""day"":6,""title"":""Cultural Village Immersion"",""description"":""Stay in traditional Tenganan village, learn ancient weaving techniques, participate in daily ceremonies, organic farming experience""},{""day"":7,""title"":""Artistic Ubud Exploration"",""description"":""Visit wood carving villages, traditional mask making workshop, monkey forest sanctuary, yoga and meditation session""},{""day"":8,""title"":""Balinese Farewell"",""description"":""Final temple blessing ceremony, traditional cooking class, shopping for local crafts, departure with spiritual enrichment""}]	""2025-06-11T08:58:12.434Z""	""2025-06-11T08:58:12.434Z""	\N	0	\N	\N	percentage	\N	false	\N	\N	0	0	\N
20	Cherry Blossom Seoul	South Korea	Experience K-culture in Seoul's modern skyline framed by ancient palaces and cherry blossoms.	Discover Korea during cherry blossom season	https://images.unsplash.com/photo-1554072675-66db59dba46f?ixlib=rb-4.0.3&auto=format&fit=crop&w=1200&q=80	2199.00	7	8940.30	4.60	534	4	true	[""Cherry blossom viewing"",""Gyeongbokgung Palace"",""Korean BBQ tours"",""K-pop culture sites"",""Traditional hanbok wearing""]	[{""day"":1,""title"":""Seoul Arrival"",""description"":""Gangnam and Myeongdong districts""},{""day"":2,""title"":""Palace and Gardens"",""description"":""Royal heritage and spring blossoms""}]	""2025-06-11T08:57:33.495Z""	""2025-06-11T08:57:33.495Z""	\N	0	\N	\N	percentage	\N	false	\N	\N	0	0	\N
3	Swiss Alps Adventure	Switzerland	Ascend snow-capped peaks via scenic railways to luxury mountain retreats and pristine alpine lakes.	\N	https://images.unsplash.com/photo-1531366936337-7c912a4589a7?ixlib=rb-4.0.3&auto=format&fit=crop&w=1200&q=80	2850.00	5	\N	4.88	445	6	true	[""Mountain Lodge"",""Scenic Railways"",""Hiking Trails"",""Alpine Cuisine"",""Cable Car Rides""]	[{""day"":1,""title"":""Jungfraujoch Railway"",""description"":""Scenic train journey to Top of Europe, glacier palace exploration, alpine restaurant dining""},{""day"":2,""title"":""Matterhorn Base Trek"",""description"":""Cable car to Zermatt, Matterhorn viewpoint hiking, traditional Swiss chalet accommodation""},{""day"":3,""title"":""Alpine Adventure Sports"",""description"":""Paragliding over valleys, mountain biking trails, Swiss cheese and chocolate factory tour""},{""day"":4,""title"":""Glacier Express Journey"",""description"":""Panoramic train through Alps, mountain lake visits, traditional yodeling performance""},{""day"":5,""title"":""High Altitude Hiking"",""description"":""Gornergrat summit trek, alpine wildlife spotting, mountain hut overnight experience""},{""day"":6,""title"":""Cultural Valley Tour"",""description"":""Traditional Swiss village exploration, folk music festival, farewell fondue dinner""}]	""2025-06-11T06:31:45.301Z""	""2025-06-11T06:31:45.301Z""	3562.50	20	Limited Time	""2025-06-15T09:07:53.668Z""	percentage	Black Friday	false	\N	SAVE20	4	8	\N
22	Scottish Highlands	Scotland	Discover misty lochs, ancient castles, and Highland whisky traditions in Scotland's dramatic landscapes.	Journey through Scotland's mystical highlands	https://images.unsplash.com/photo-1551698618-1dfe5d97d256?ixlib=rb-4.0.3&auto=format&fit=crop&w=1200&q=80	2699.00	7	890.20	4.40	456	4	true	[""Castle tours"",""Loch Ness cruise"",""Whisky distillery visits"",""Highland games"",""Bagpipe performances""]	[{""day"":1,""title"":""Edinburgh to Highlands"",""description"":""Depart Edinburgh Castle, drive through Cairngorms National Park, arrive in Inverness with traditional Highland welcome""},{""day"":2,""title"":""Loch Ness & Culloden"",""description"":""Loch Ness monster hunting cruise, visit historic Culloden Battlefield, whisky distillery tour in Speyside""},{""day"":3,""title"":""Isle of Skye Journey"",""description"":""Drive to Skye via Eilean Donan Castle, explore dramatic Quiraing landscapes, stay in traditional crofters cottage""},{""day"":4,""title"":""Skye Wilderness"",""description"":""Hike to Old Man of Storr rock formations, visit Dunvegan Castle, learn about clan heritage and Highland games""},{""day"":5,""title"":""West Highland Way"",""description"":""Trek sections of famous Highland trail, Ben Nevis viewpoints, traditional Scottish ceilidh dancing evening""},{""day"":6,""title"":""Highland Culture"",""description"":""Meet Highland cattle, bagpipe lessons, visit woolen mills, participate in Highland Games competitions""},{""day"":7,""title"":""Return Journey"",""description"":""Final Highland breakfast, scenic drive through Glencoe valley, farewell whisky tasting, return to Edinburgh""}]	""2025-06-11T08:57:33.495Z""	""2025-06-11T08:57:33.495Z""	\N	0	\N	\N	percentage	\N	false	\N	\N	0	0	\N
35	Polish Medieval Towns	Poland	Step into medieval fairy tales through Krakow's cobblestone squares, Warsaw's royal palaces, and underground salt cathedral wonders.	Discover Poland's medieval heritage and rich history	https://images.unsplash.com/photo-1506197603052-3cc9c3a201bd?ixlib=rb-4.0.3&auto=format&fit=crop&w=1200&q=80	1799.00	7	1650.45	4.40	523	6	true	[""Medieval town tours"",""Royal castles"",""Traditional pierogi cooking"",""Salt mine exploration"",""Jewish heritage sites""]	[{""day"":1,""title"":""Warsaw Historic District"",""description"":""Arrive in Polish capital, explore reconstructed Old Town UNESCO site, Royal Castle guided tour, traditional pierogi cooking class""},{""day"":2,""title"":""Krakow Medieval Heart"",""description"":""High-speed train to Krakow, Main Market Square exploration, St. Marys Basilica trumpet call, Cloth Hall shopping""},{""day"":3,""title"":""Wawel Castle & Dragon"",""description"":""Royal Wawel Castle complex, cathedral with royal tombs, legendary dragon cave visit, traditional Polish folk show""},{""day"":4,""title"":""Wieliczka Salt Mine Wonder"",""description"":""UNESCO underground salt cathedral, intricate salt sculptures, miners chapel 135m underground, salt spa treatment""},{""day"":5,""title"":""Auschwitz Memorial"",""description"":""Sobering visit to Auschwitz-Birkenau memorial, guided historical tour, reflection time, return to Krakow for quiet evening""},{""day"":6,""title"":""Zakopane Mountain Culture"",""description"":""Drive to Tatra Mountains, traditional highlander culture, wooden architecture tour, oscypek cheese tasting""},{""day"":7,""title"":""Medieval Farewell"",""description"":""Final Krakow castle walk, amber jewelry workshop, farewell dinner with live polka music, departure preparation""}]	""2025-06-11T08:58:12.434Z""	""2025-06-11T08:58:12.434Z""	\N	0	\N	\N	percentage	\N	false	\N	\N	0	0	\N
15	Patagonia Wilderness	Argentina	Trek through Argentina's dramatic glaciers, granite towers, and encounter penguins at world's end.	Adventure through Patagonia's untamed wilderness	https://images.unsplash.com/photo-1506905925346-21bda4d32df4?ixlib=rb-4.0.3&auto=format&fit=crop&w=1200&q=80	3799.00	12	11240.75	4.70	334	6	true	[""Glacier trekking"",""Wildlife watching"",""Gaucho ranch experience"",""Patagonian cuisine"",""Condor spotting""]	[{""day"":1,""title"":""Buenos Aires to El Calafate"",""description"":""Fly to Patagonian gateway, glacier museum visit, first views of Southern Patagonian ice field, traditional asado dinner""},{""day"":2,""title"":""Perito Moreno Glacier Wonder"",""description"":""Full day at famous glacier, ice trekking with crampons, witness massive ice calving into Lago Argentino""},{""day"":3,""title"":""Glacial Navigation"",""description"":""Boat safari among icebergs, get close to glacier face, optional ice climbing for adventurous travelers""},{""day"":4,""title"":""El Chalten Trek Base"",""description"":""Drive to trekking capital, Mount Fitz Roy base camp hike, condor watching, mountain lodge accommodation""},{""day"":5,""title"":""Laguna de los Tres"",""description"":""Challenging trek to glacier lake, stunning Fitz Roy reflections, encounter guanacos and rheas""},{""day"":6,""title"":""Cerro Torre Viewpoint"",""description"":""Hike to viewpoint of notorious spire peak, learn mountaineering history, gaucho ranch visit""},{""day"":7,""title"":""Patagonian Estancia"",""description"":""Traditional sheep ranch experience, horseback riding across endless pampas, sheep shearing demonstration""},{""day"":8,""title"":""Upsala Glacier Expedition"",""description"":""Full day boat expedition to largest glacier in South America, pristine wilderness photography""},{""day"":9,""title"":""Torres del Paine Preview"",""description"":""Cross into Chile, first glimpse of iconic granite towers, flamingo watching at lagoons""},{""day"":10,""title"":""Torres Base Trek"",""description"":""Demanding hike to Torres base, reward of lifetime views, celebration dinner with fellow adventurers""},{""day"":11,""title"":""Grey Glacier & Lake"",""description"":""Boat trip across Grey Lake to glacier, iceberg zodiac navigation, final Patagonian sunset""},{""day"":12,""title"":""Patagonian Farewell"",""description"":""Return journey through vast landscapes, final puma searching, departure from El Calafate with memories eternal""}]	""2025-06-11T08:56:54.878Z""	""2025-06-11T08:56:54.878Z""	\N	0	\N	\N	percentage	\N	false	\N	\N	0	0	\N
1	Tokyo Cherry Blossom Trip	Japan	Experience sakura magic in Tokyo's temples, taste authentic sushi, and witness Mount Fuji's majesty.	\N	https://images.unsplash.com/photo-1493976040374-85c8e12f0c0e?ixlib=rb-4.0.3&auto=format&fit=crop&w=1200&q=80	4100.00	6	\N	4.90	756	8	true	[""Cherry Blossoms"",""Traditional Gardens"",""Temple Tours"",""Cultural Immersion"",""Tea Ceremony""]	[{""day"":1,""title"":""Tokyo Arrival"",""description"":""Narita airport arrival, traditional ryokan check-in, evening Shibuya district exploration""},{""day"":2,""title"":""Cherry Blossom Viewing"",""description"":""Hanami picnic in Ueno Park, traditional tea ceremony, sakura photography workshop""},{""day"":3,""title"":""Temple and Shrine Tour"",""description"":""Senso-ji Temple visit, Meiji Shrine prayers, traditional kimono experience""},{""day"":4,""title"":""Cultural Immersion"",""description"":""Sushi making class, calligraphy workshop, sumo wrestling demonstration""},{""day"":5,""title"":""Mount Fuji Excursion"",""description"":""Day trip to Mount Fuji, hot springs onsen experience, traditional kaiseki dinner""},{""day"":6,""title"":""Modern Tokyo Discovery"",""description"":""Harajuku fashion district, robot restaurant show, Tokyo Skytree observation""},{""day"":7,""title"":""Departure"",""description"":""Last-minute shopping in Ginza, farewell ceremony, departure from Haneda""}]	""2025-06-11T06:31:28.231Z""	""2025-06-11T06:31:28.231Z""	5740.00	0	\N	\N	percentage	\N	false	\N	\N	0	0	\N
31	Madagascar Wildlife Discovery	Madagascar	Meet lemurs in their only home, witness giant baobab sunsets, and explore razor-sharp stone forests.	Encounter unique wildlife on the world's 4th largest island	https://images.unsplash.com/photo-1547471080-7cc2caa01a7e?ixlib=rb-4.0.3&auto=format&fit=crop&w=1200&q=80	3499.00	10	9540.45	4.70	234	6	true	[""Lemur spotting"",""Baobab avenue sunset"",""Tsingy stone forests"",""Endemic bird watching"",""Local Malagasy culture""]	[{""day"":1,""title"":""Arrival in Antananarivo"",""description"":""Fly into Madagascar capital, visit Rova palace complex, explore local markets with unique Malagasy spices and crafts""},{""day"":2,""title"":""Andasibe-Mantadia National Park"",""description"":""Early morning departure to rainforest, encounter Indri lemurs (largest lemurs) with their distinctive calls""},{""day"":3,""title"":""Lemur Island & Nocturnal Walk"",""description"":""Visit Vakona Forest Lodge lemur sanctuary, evening guided walk to spot mouse lemurs and chameleons""},{""day"":4,""title"":""Analamazaotra Reserve"",""description"":""Orchid garden exploration, medicinal plant discovery with local guides, traditional Malagasy village visit""},{""day"":5,""title"":""Endemic Wildlife Search"",""description"":""Track rare golden bamboo lemurs, photograph unique Madagascar wildlife, local handicraft workshops""},{""day"":6,""title"":""Mantadia Park Canopy"",""description"":""Canopy walk among ancient trees, search for diademed sifaka lemurs, waterfall hiking""},{""day"":7,""title"":""Crocodile Farm & Culture"",""description"":""Visit crocodile farm sanctuary, learn about fossa (Madagascar largest predator), traditional Malagasy music""},{""day"":8,""title"":""Amber Mountain Transfer"",""description"":""Drive to northern Madagascar, explore dry deciduous forest ecosystem, crowned lemur spotting""},{""day"":9,""title"":""Amber Mountain Exploration"",""description"":""Trek through montane rainforest, discover waterfalls and volcanic crater lakes, endemic bird watching""},{""day"":10,""title"":""Departure"",""description"":""Final lemur encounters, souvenir shopping for precious stones and vanilla, return to Antananarivo""}]	""2025-06-11T08:58:12.434Z""	""2025-06-11T08:58:12.434Z""	\N	0	\N	\N	percentage	\N	false	\N	\N	0	0	\N
26	Patagonia Torres del Paine	Chile	Hike beneath Chile's iconic granite towers through pristine wilderness and turquoise lakes.	Trek among Patagonia's iconic granite towers	https://images.unsplash.com/photo-1586901533048-0e856dff2c0d?ixlib=rb-4.0.3&auto=format&fit=crop&w=1200&q=80	3599.00	10	12340.80	4.80	445	6	true	[""Torres del Paine trekking"",""Wildlife photography"",""Glacier viewing"",""Gaucho culture"",""Patagonian cuisine""]	[{""day"":1,""title"":""Santiago to Patagonia"",""description"":""Journey to the towers""},{""day"":2,""title"":""Base Trek"",""description"":""Iconic granite towers hike""}]	""2025-06-11T08:57:33.495Z""	""2025-06-11T08:57:33.495Z""	\N	0	\N	\N	percentage	\N	false	\N	\N	0	0	\N
